# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_idr            15:(.)rho_idm_dr         16:(.)rho_crit           17:(.)rho_g_twin         18:(.)rho_ur_twin        19:(.)rho_b_twin         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       5.596493091520e+13       2.357750134435e-25       8.090864866972e-09       6.916686805963e+21       1.382826133233e+04       2.470879728822e-10       7.738976901414e+17       4.671509473625e-09       2.699249066647e+43       4.365368640048e+32       2.342484023154e+33       4.191249637826e-08       1.866030491139e+43       2.187760791118e+42       2.634471923770e+31       4.784055637178e+43       2.187760791118e+42       0.000000000000e+00       2.634471923770e+31       4.784055637178e+43       1.594685212299e+43      -7.522951335533e+51       1.251445356751e-05       9.255446320527e-01 
       5.536658654378e+13       2.408985710120e-25       8.178176358342e-09       6.769579071940e+21       1.382826133233e+04       2.497582422098e-10       7.656236278066e+17       4.721994279997e-09       2.585651974035e+43       4.226844354066e+32       2.268151027825e+33       4.191249637826e-08       1.787499153984e+43       2.095689528339e+42       2.550873416696e+31       4.582720081124e+43       2.095689528339e+42       0.000000000000e+00       2.550873416696e+31       4.582720081124e+43       1.527573360284e+43      -7.129304080962e+51       1.263895562147e-05       9.164274066419e-01 
       5.477463932109e+13       2.461334672057e-25       8.267306839116e-09       6.625600102599e+21       1.382826133233e+04       2.524573690257e-10       7.574380269162e+17       4.773024673581e-09       2.476835581215e+43       4.092715797147e+32       2.196176808111e+33       4.191249637826e-08       1.712272784751e+43       2.007493057269e+42       2.469927703402e+31       4.389857671956e+43       2.007493057269e+42       0.000000000000e+00       2.469927703402e+31       4.389857671956e+43       1.463285890564e+43      -6.756254880813e+51       1.276345767543e-05       9.074880504828e-01 
       5.418902085255e+13       2.514821212851e-25       8.356437319890e-09       6.484683353727e+21       1.382826133233e+04       2.551856651915e-10       7.493399416922e+17       4.824606550450e-09       2.372598693860e+43       3.962843481594e+32       2.126486514044e+33       4.191249637826e-08       1.640212294851e+43       1.923008308452e+42       2.391550603975e+31       4.205111819810e+43       1.923008308452e+42       0.000000000000e+00       2.391550603975e+31       4.205111819810e+43       1.401703939852e+43      -6.402725917722e+51       1.288795972940e-05       8.987214087303e-01 
       5.360966347481e+13       2.569470055052e-25       8.447386790067e-09       6.346763696408e+21       1.382826133233e+04       2.579434459392e-10       7.413284364681e+17       4.876745870526e-09       2.272748584847e+43       3.837092346006e+32       2.059007670836e+33       4.191249637826e-08       1.571184449194e+43       1.842079075162e+42       2.315660609745e+31       4.028140941804e+43       1.842079075162e+42       0.000000000000e+00       2.315660609745e+31       4.028140941804e+43       1.342713647186e+43      -6.067695772383e+51       1.301246178337e-05       8.901225238507e-01 
       5.303650024796e+13       2.625306454571e-25       8.538336260244e-09       6.211777386922e+21       1.382826133233e+04       2.607310299074e-10       7.334025855810e+17       4.929448658024e-09       2.177100637917e+43       3.715331614827e+32       1.993670103507e+33       4.191249637826e-08       1.505061619852e+43       1.764555724585e+42       2.242178798521e+31       3.858617830467e+43       1.764555724585e+42       0.000000000000e+00       2.242178798521e+31       3.858617830467e+43       1.286205943409e+43      -5.750196472456e+51       1.313696383735e-05       8.816866262209e-01 
       5.246946494773e+13       2.682356218641e-25       8.631104719825e-09       6.079662037283e+21       1.382826133233e+04       2.635487391782e-10       7.255614732649e+17       4.982721002334e-09       2.085478006332e+43       3.597434662343e+32       1.930405863910e+33       4.191249637826e-08       1.441721550079e+43       1.690294921163e+42       2.171028752515e+31       3.696229048759e+43       1.690294921163e+42       0.000000000000e+00       2.171028752515e+31       3.696229048759e+43       1.232076349509e+43      -5.449310695887e+51       1.326146589134e-05       8.734091253468e-01 
       5.190849205793e+13       2.740645714587e-25       8.723873179406e-09       5.950356586409e+21       1.382826133233e+04       2.663968993146e-10       7.178041935443e+17       5.036569058636e-09       1.997711285894e+43       3.483278880996e+32       1.869149160066e+33       4.191249637826e-08       1.381047128267e+43       1.619159361568e+42       2.102136478868e+31       3.540674350542e+43       1.619159361568e+42       0.000000000000e+00       2.102136478868e+31       3.540674350542e+43       1.180224783439e+43      -5.164169120575e+51       1.338596794533e-05       8.652856015143e-01 
       5.135351676279e+13       2.800201881873e-25       8.818460628390e-09       5.823801271893e+21       1.382826133233e+04       2.692758393978e-10       7.101298501302e+17       5.090999048601e-09       1.913638201732e+43       3.372745553882e+32       1.809836287742e+33       4.191249637826e-08       1.322926171417e+43       1.551017520843e+42       2.035430332706e+31       3.391666125450e+43       1.551017520843e+42       0.000000000000e+00       2.035430332706e+31       3.391666125450e+43       1.130555375078e+43      -4.893947912719e+51       1.351046999932e-05       8.573117979182e-01 
       5.080447493954e+13       2.861052247547e-25       8.913048077375e-09       5.699937602388e+21       1.382826133233e+04       2.721858920654e-10       7.025375563159e+17       5.146017261202e-09       1.833103308263e+43       3.265719731282e+32       1.752405564205e+33       4.191249637826e-08       1.267251217716e+43       1.485743409223e+42       1.970840942627e+31       3.248928867111e+43       1.485743409223e+42       0.000000000000e+00       1.970840942627e+31       3.248928867111e+43       1.082976288967e+43      -4.637866346588e+51       1.363497205331e-05       8.494836132428e-01 
       5.026130315096e+13       2.923224933577e-25       9.009454515763e-09       5.578708330572e+21       1.382826133233e+04       2.751273935496e-10       6.950264348750e+17       5.201630053283e-09       1.755957701787e+43       3.162090111129e+32       1.696797264071e+33       4.191249637826e-08       1.213919327851e+43       1.423216339179e+42       1.908301138563e+31       3.112198663759e+43       1.423216339179e+42       0.000000000000e+00       1.908301138563e+31       3.112198663759e+43       1.037399554519e+43      -4.395184548838e+51       1.375947410731e-05       8.417970945971e-01 
       4.972393863805e+13       2.986748677180e-25       9.107679943554e-09       5.460057426689e+21       1.382826133233e+04       2.781006837167e-10       6.875956179598e+17       5.257843850504e-09       1.682058745171e+43       3.061748923254e+32       1.642953557195e+33       4.191249637826e-08       1.162831894678e+43       1.363320702285e+42       1.847745881921e+31       2.981222710275e+43       1.363320702285e+42       0.000000000000e+00       1.847745881921e+31       2.981222710275e+43       9.937409033593e+42      -4.165201360870e+51       1.388397616131e-05       8.342484308988e-01 
       4.919231931283e+13       3.051652835250e-25       9.205905371346e-09       5.343930052654e+21       1.382826133233e+04       2.811061061055e-10       6.802442470014e+17       5.314665147829e-09       1.611269804123e+43       2.964591817309e+32       1.590818448529e+33       4.191249637826e-08       1.113894460907e+43       1.305945755461e+42       1.789112197952e+31       2.855758840766e+43       1.305945755461e+42       0.000000000000e+00       1.789112197952e+31       2.855758840766e+43       9.519196135252e+42      -3.947252313028e+51       1.400847821531e-05       8.268339465275e-01 
       4.866638375110e+13       3.117967407915e-25       9.304130799137e-09       5.230272536706e+21       1.382826133233e+04       2.841440079677e-10       6.729714726098e+17       5.372100510565e-09       1.543459994564e+43       2.870517754250e+32       1.540337719894e+33       4.191249637826e-08       1.067016544452e+43       1.250985416213e+42       1.732339110252e+31       2.735575080822e+43       1.250985416213e+42       0.000000000000e+00       1.732339110252e+31       2.735575080822e+43       9.118583602126e+42      -3.740707704812e+51       1.413298026932e-05       8.195500954074e-01 
       4.814607118538e+13       3.185723042114e-25       9.405994205736e-09       5.119032348604e+21       1.382826133233e+04       2.872147403074e-10       6.657764544764e+17       5.430156574824e-09       1.478503940634e+43       2.779428901258e+32       1.491458873590e+33       4.191249637826e-08       1.022111471143e+43       1.198338066502e+42       1.677367577357e+31       2.620449218605e+43       1.198338066502e+42       0.000000000000e+00       1.677367577357e+31       2.620449218605e+43       8.734830728088e+42      -3.544970785539e+51       1.425748232334e-05       8.123934553016e-01 
       4.763132149787e+13       3.254951054558e-25       9.507857612334e-09       5.010158075347e+21       1.382826133233e+04       2.903186579224e-10       6.586583612768e+17       5.488840048541e-09       1.416281542876e+43       2.691230530002e+32       1.444131077802e+33       4.191249637826e-08       9.790962144622e+42       1.147906364850e+42       1.624140431339e+31       2.510168393996e+43       1.147906364850e+42       0.000000000000e+00       1.624140431339e+31       2.510168393996e+43       8.367227979411e+42      -3.359476030206e+51       1.438198437736e-05       8.053607224931e-01 
       4.712207521353e+13       3.325683440602e-25       9.609721018933e-09       4.903599397414e+21       1.382826133233e+04       2.934561194444e-10       6.516163705745e+17       5.548157712092e-09       1.356677756187e+43       2.605830918120e+32       1.398305113740e+33       4.191249637826e-08       9.378912420406e+42       1.099597066368e+42       1.572602318353e+31       2.404528705032e+43       1.099597066368e+42       0.000000000000e+00       1.572602318353e+31       2.404528705032e+43       8.015095682880e+42      -3.183687505568e+51       1.450648643139e-05       7.984487066735e-01 
       4.661827349319e+13       3.397952890856e-25       9.713403414935e-09       4.799307065505e+21       1.382826133233e+04       2.966274873811e-10       6.446496687259e+17       5.608116419124e-09       1.299582377098e+43       2.523141253836e+32       1.353933324450e+33       4.191249637826e-08       8.984203686046e+42       1.053320850351e+42       1.522699641074e+31       2.303334830900e+43       1.053320850351e+42       0.000000000000e+00       1.522699641074e+31       2.303334830900e+43       7.677782769127e+42      -3.017097321716e+51       1.463098848542e-05       7.916543261254e-01 
       4.611985812675e+13       3.471792808125e-25       9.818904800341e-09       4.697232877780e+21       1.382826133233e+04       2.998331281576e-10       6.377574507867e+17       5.668723097405e-09       1.244889840025e+43       2.443075543597e+32       1.310969565258e+33       4.191249637826e-08       8.606106151151e+42       1.008992155127e+42       1.474380502955e+31       2.206399670810e+43       1.008992155127e+42       0.000000000000e+00       1.474380502955e+31       2.206399670810e+43       7.354665568843e+42      -2.859224164678e+51       1.475549053945e-05       7.849746031494e-01 
       4.562677152645e+13       3.547237317782e-25       9.924406185746e-09       4.597329657583e+21       1.382826133233e+04       3.030734121592e-10       6.309389204183e+17       5.729984749479e-09       1.192499022076e+43       2.365550522646e+32       1.269369155775e+33       4.191249637826e-08       8.243920738342e+42       9.665290198639e+41       1.427594654261e+31       2.113543998049e+43       9.665290198639e+41       0.000000000000e+00       1.427594654261e+31       2.113543998049e+43       7.045146659657e+42      -2.709611905799e+51       1.487999259349e-05       7.784066596909e-01 
       4.513895672024e+13       3.624321291284e-25       1.003172656056e-08       4.499551231633e+21       1.382826133233e+04       3.063487137737e-10       6.241932897962e+17       5.791908453687e-09       1.142313056089e+43       2.290485568429e+32       1.229088833435e+33       4.191249637826e-08       7.896977790702e+42       9.258529330253e+41       1.382293439807e+31       2.024596128609e+43       9.258529330253e+41       0.000000000000e+00       1.382293439807e+31       2.024596128609e+43       6.748653761539e+42      -2.567828283892e+51       1.500449464754e-05       7.719477132377e-01 
